job_id,job_title,company_size,company_industry,country,remote_type,experience_level,years_experience,education_level,skills_python,skills_sql,skills_ml,skills_deep_learning,skills_cloud,salary,job_posting_month,job_posting_year,hiring_urgency,job_openings
7548.0,Business Analyst,Startup,Healthcare,Canada,Hybrid,Entry,5.0,Bachelor,1.0,1.0,1.0,1.0,1.0,88833.0,11.0,2024.0,High,7.0
7549.0,Business Analyst,,E-commerce,Canada,Onsite,Entry,,Master,1.0,1.0,0.0,0.0,1.0,61014.0,3.0,2023.0,Low,4.0
7550.0,Data Engineer,Startup,Technology,Canada,Onsite,Senior,5.0,PhD,1.0,0.0,1.0,0.0,1.0,129808.0,10.0,2026.0,Low,3.0
7551.0,Business Analyst,Medium,E-commerce,USA,Hybrid,Senior,10.0,Bachelor,0.0,1.0,0.0,0.0,0.0,101873.0,4.0,2023.0,Medium,3.0
7552.0,Data Analyst,Startup,E-commerce,Australia,Hybrid,Senior,,,0.0,1.0,0.0,0.0,,104407.0,3.0,2024.0,Low,3.0
7553.0,Data Analyst,Medium,Finance,Singapore,Onsite,Entry,13.0,PhD,1.0,0.0,0.0,1.0,1.0,76853.0,8.0,2025.0,Medium,4.0
7554.0,Data Engineer,Startup,Retail,Canada,Hybrid,Entry,10.0,Bachelor,0.0,0.0,1.0,0.0,1.0,70671.0,10.0,2023.0,High,9.0
7555.0,Business Analyst,,Technology,India,Onsite,Mid,1.0,PhD,0.0,1.0,1.0,1.0,0.0,120377.0,12.0,2020.0,High,3.0
7556.0,Data Scientist,Startup,Finance,India,Remote,Entry,6.0,Master,0.0,0.0,0.0,1.0,1.0,77803.0,9.0,2024.0,High,7.0
7557.0,AI Engineer,Startup,Education,Germany,Remote,Mid,9.0,PhD,0.0,1.0,1.0,1.0,0.0,144778.0,5.0,2024.0,High,5.0
7558.0,Business Analyst,Enterprise,Technology,Germany,Hybrid,Mid,2.0,PhD,0.0,1.0,1.0,0.0,1.0,96779.0,11.0,2020.0,Low,4.0
7559.0,AI Engineer,Medium,Education,Singapore,Onsite,Senior,7.0,PhD,0.0,0.0,0.0,0.0,1.0,151536.0,3.0,2024.0,Low,5.0
7560.0,Machine Learning Engineer,Medium,Technology,Australia,Hybrid,Senior,4.0,Bachelor,1.0,1.0,0.0,1.0,0.0,150734.0,12.0,2021.0,High,7.0
7561.0,Data Engineer,Enterprise,E-commerce,Canada,Remote,Mid,7.0,Master,1.0,1.0,1.0,0.0,0.0,90134.0,11.0,2025.0,Low,4.0
7562.0,Business Analyst,MNC,Technology,India,Hybrid,Entry,0.0,,1.0,0.0,1.0,0.0,1.0,94434.0,2.0,2026.0,Low,1.0
7563.0,Data Engineer,Startup,Retail,Canada,Hybrid,Senior,10.0,PhD,1.0,1.0,1.0,0.0,1.0,124141.0,5.0,2026.0,Medium,5.0
7564.0,Business Analyst,Startup,Healthcare,India,Hybrid,Senior,9.0,Master,1.0,1.0,0.0,1.0,0.0,115529.0,9.0,2026.0,Medium,4.0
7565.0,Data Engineer,MNC,Healthcare,India,Onsite,Entry,4.0,PhD,0.0,1.0,0.0,0.0,1.0,83848.0,10.0,2024.0,Low,1.0
7566.0,Data Engineer,Medium,Finance,Canada,Hybrid,Entry,3.0,PhD,0.0,0.0,1.0,0.0,1.0,74209.0,12.0,2025.0,High,8.0
7567.0,Machine Learning Engineer,Enterprise,Education,UK,Onsite,Entry,11.0,Master,1.0,0.0,0.0,1.0,0.0,102553.0,6.0,2021.0,High,8.0
7568.0,Machine Learning Engineer,Enterprise,E-commerce,UK,Onsite,Entry,11.0,PhD,1.0,0.0,0.0,0.0,1.0,104734.0,6.0,2022.0,Medium,2.0
7569.0,Data Engineer,MNC,Technology,Germany,Hybrid,Entry,9.0,Master,1.0,1.0,0.0,1.0,1.0,,6.0,2026.0,Medium,3.0
7570.0,Data Engineer,MNC,Finance,Canada,Onsite,Entry,12.0,Bachelor,0.0,0.0,0.0,1.0,0.0,89076.0,1.0,2022.0,Medium,4.0
7571.0,Business Analyst,Startup,Retail,India,Hybrid,Entry,5.0,PhD,1.0,1.0,1.0,0.0,1.0,73843.0,2.0,2020.0,High,8.0
7572.0,Data Engineer,Startup,Education,UK,Onsite,Senior,,Bachelor,1.0,1.0,0.0,1.0,1.0,128608.0,8.0,2020.0,Low,6.0
7573.0,Data Analyst,Enterprise,Retail,Australia,Hybrid,Senior,13.0,PhD,1.0,0.0,1.0,1.0,1.0,143240.0,5.0,2024.0,High,3.0
7574.0,Data Engineer,MNC,Education,Singapore,Onsite,Entry,7.0,Bachelor,1.0,0.0,0.0,0.0,1.0,83206.0,12.0,2024.0,High,7.0
7575.0,Machine Learning Engineer,Medium,Healthcare,Singapore,Hybrid,Entry,9.0,PhD,1.0,1.0,1.0,1.0,0.0,116159.0,12.0,2024.0,High,5.0
7576.0,Data Analyst,Startup,Education,Canada,Onsite,Entry,9.0,,0.0,0.0,1.0,0.0,1.0,78887.0,2.0,2020.0,Medium,1.0
7577.0,Data Engineer,Startup,Retail,Canada,Onsite,Entry,14.0,Master,1.0,1.0,1.0,1.0,0.0,76330.0,8.0,2021.0,High,1.0
7578.0,Business Analyst,Startup,Technology,Australia,Hybrid,Entry,11.0,Master,0.0,1.0,0.0,1.0,1.0,73853.0,10.0,2023.0,Medium,5.0
7579.0,Business Analyst,Medium,Finance,Canada,Remote,Senior,14.0,PhD,0.0,0.0,1.0,0.0,0.0,117728.0,9.0,2023.0,Medium,3.0
7580.0,Machine Learning Engineer,Startup,Finance,UK,Remote,Senior,9.0,Bachelor,0.0,1.0,0.0,1.0,1.0,161365.0,10.0,2025.0,Medium,6.0
7581.0,Business Analyst,MNC,Technology,India,Remote,Mid,11.0,PhD,0.0,1.0,0.0,1.0,0.0,112430.0,7.0,2021.0,High,9.0
7582.0,Data Scientist,Medium,Technology,Australia,Onsite,Senior,2.0,Master,0.0,0.0,0.0,0.0,1.0,111655.0,1.0,2025.0,Low,1.0
7583.0,AI Engineer,Enterprise,Healthcare,India,Onsite,Senior,3.0,Bachelor,0.0,0.0,0.0,1.0,0.0,150666.0,11.0,2023.0,High,8.0
7584.0,Data Analyst,Enterprise,Technology,Australia,Onsite,Mid,8.0,Master,1.0,0.0,0.0,0.0,1.0,89926.0,1.0,2023.0,Medium,3.0
7585.0,AI Engineer,MNC,Education,Germany,Onsite,Entry,9.0,Master,0.0,1.0,1.0,0.0,1.0,137487.0,4.0,2025.0,Medium,5.0
7586.0,Business Analyst,Medium,Retail,Australia,Remote,Mid,7.0,PhD,1.0,1.0,1.0,0.0,1.0,96442.0,8.0,2021.0,Low,1.0
7587.0,AI Engineer,Enterprise,Technology,UK,Remote,Mid,11.0,Bachelor,0.0,1.0,0.0,1.0,0.0,131502.0,5.0,2020.0,Medium,4.0
7588.0,Business Analyst,Medium,Healthcare,USA,Remote,Senior,4.0,PhD,1.0,0.0,0.0,1.0,0.0,114664.0,4.0,2022.0,Low,1.0
7589.0,Data Engineer,Enterprise,Education,India,Remote,Entry,8.0,PhD,1.0,0.0,0.0,1.0,1.0,71014.0,2.0,2020.0,Medium,1.0
7590.0,Data Analyst,Startup,Technology,UK,Onsite,Mid,13.0,Bachelor,1.0,1.0,1.0,0.0,1.0,104668.0,1.0,2021.0,Medium,6.0
7591.0,Business Analyst,Startup,Technology,India,Onsite,Senior,5.0,Bachelor,0.0,0.0,1.0,0.0,1.0,121952.0,5.0,2026.0,Low,3.0
7592.0,Data Scientist,MNC,Education,Australia,Hybrid,Entry,4.0,Bachelor,0.0,0.0,0.0,0.0,0.0,67646.0,3.0,2022.0,High,7.0
7593.0,Data Engineer,Medium,Finance,Germany,Remote,Entry,11.0,Bachelor,0.0,0.0,1.0,1.0,1.0,90766.0,10.0,2022.0,High,7.0
7594.0,Data Scientist,Startup,Retail,Singapore,Onsite,Mid,5.0,Bachelor,1.0,0.0,1.0,1.0,0.0,107210.0,7.0,2026.0,High,2.0
7595.0,AI Engineer,MNC,Healthcare,Australia,Remote,Mid,4.0,PhD,0.0,1.0,0.0,1.0,,154757.0,12.0,2022.0,High,7.0
7596.0,AI Engineer,Medium,Education,UK,Onsite,Entry,2.0,PhD,1.0,1.0,1.0,0.0,1.0,116334.0,11.0,2022.0,Low,2.0
7597.0,Data Analyst,Startup,Healthcare,Canada,Remote,Senior,10.0,Master,0.0,1.0,1.0,1.0,1.0,139666.0,2.0,2022.0,High,1.0
7598.0,Data Engineer,Enterprise,E-commerce,Canada,Onsite,Entry,13.0,PhD,1.0,1.0,1.0,0.0,0.0,61657.0,5.0,2026.0,High,8.0
7599.0,Data Analyst,Medium,Healthcare,Singapore,Remote,Senior,5.0,PhD,1.0,0.0,1.0,1.0,0.0,127923.0,6.0,2023.0,High,5.0
7600.0,Data Engineer,MNC,Education,Canada,Remote,Senior,2.0,Master,1.0,0.0,1.0,0.0,0.0,139403.0,11.0,2025.0,Low,5.0
7601.0,Data Scientist,Enterprise,E-commerce,Singapore,Onsite,Entry,2.0,Bachelor,0.0,0.0,0.0,1.0,0.0,68339.0,8.0,2025.0,Low,1.0
7602.0,Business Analyst,Medium,Technology,Singapore,Remote,Entry,9.0,Master,1.0,1.0,0.0,0.0,1.0,57573.0,12.0,2026.0,Medium,5.0
7603.0,Data Analyst,,Finance,Germany,Remote,Mid,,PhD,1.0,1.0,1.0,0.0,1.0,97028.0,9.0,2020.0,Medium,6.0
7604.0,Data Analyst,MNC,Healthcare,USA,Remote,Entry,13.0,PhD,1.0,1.0,0.0,1.0,0.0,85192.0,3.0,2024.0,Medium,5.0
7605.0,Business Analyst,Enterprise,Retail,India,Hybrid,Senior,0.0,PhD,0.0,1.0,0.0,0.0,0.0,97506.0,9.0,2020.0,Low,5.0
7606.0,Business Analyst,Medium,E-commerce,India,Remote,Entry,3.0,Bachelor,1.0,1.0,0.0,0.0,0.0,46848.0,12.0,2026.0,Low,1.0
7607.0,Data Scientist,MNC,E-commerce,UK,Remote,Entry,7.0,Master,0.0,1.0,0.0,0.0,0.0,73501.0,8.0,2023.0,Low,2.0
7608.0,Data Scientist,,Technology,India,Hybrid,Mid,1.0,PhD,1.0,1.0,0.0,1.0,0.0,,3.0,2023.0,High,7.0
7609.0,Data Analyst,MNC,Retail,Singapore,Hybrid,Senior,8.0,,1.0,1.0,0.0,0.0,1.0,,6.0,2023.0,High,8.0
7610.0,Data Analyst,Startup,E-commerce,Germany,Remote,Entry,2.0,PhD,1.0,1.0,0.0,1.0,1.0,73821.0,1.0,2024.0,Low,2.0
7611.0,Business Analyst,MNC,Finance,Australia,Onsite,Entry,13.0,PhD,1.0,1.0,0.0,1.0,1.0,98894.0,9.0,2023.0,High,8.0
7612.0,Business Analyst,Startup,Healthcare,India,Onsite,Entry,4.0,PhD,1.0,1.0,1.0,0.0,0.0,66248.0,9.0,2024.0,Low,6.0
7613.0,Data Analyst,Startup,Retail,Singapore,Onsite,Senior,6.0,Master,0.0,1.0,0.0,0.0,1.0,105278.0,1.0,2021.0,High,8.0
7614.0,AI Engineer,Medium,E-commerce,Canada,Onsite,Mid,6.0,PhD,0.0,0.0,1.0,0.0,0.0,130213.0,3.0,2025.0,Low,1.0
7615.0,Business Analyst,MNC,Finance,UK,Hybrid,Senior,8.0,Master,0.0,0.0,1.0,0.0,0.0,138959.0,9.0,2020.0,Medium,4.0
7616.0,Data Engineer,Startup,Education,Canada,Remote,Mid,7.0,Master,0.0,0.0,1.0,1.0,0.0,104828.0,8.0,2020.0,High,1.0
7617.0,Data Engineer,Enterprise,E-commerce,India,Hybrid,Entry,0.0,PhD,0.0,1.0,1.0,0.0,0.0,61961.0,2.0,2023.0,High,9.0
7618.0,Data Engineer,Startup,Healthcare,Canada,Onsite,Senior,12.0,Master,0.0,1.0,1.0,0.0,0.0,114178.0,2.0,2023.0,Medium,6.0
7619.0,Data Engineer,Enterprise,Finance,USA,Remote,Entry,4.0,Bachelor,1.0,1.0,0.0,0.0,0.0,49893.0,9.0,2020.0,High,8.0
7620.0,Machine Learning Engineer,MNC,Retail,Singapore,Onsite,Entry,10.0,Master,0.0,0.0,0.0,0.0,0.0,109750.0,9.0,2026.0,Medium,4.0
7621.0,Data Scientist,MNC,Healthcare,Australia,Onsite,Entry,,Master,1.0,1.0,1.0,1.0,0.0,,10.0,2024.0,High,5.0
7622.0,Data Scientist,,Education,UK,Onsite,Senior,8.0,Master,1.0,1.0,1.0,0.0,0.0,110345.0,6.0,2024.0,Medium,4.0
7623.0,Data Engineer,Enterprise,Healthcare,USA,Hybrid,Mid,10.0,,1.0,1.0,0.0,0.0,1.0,85941.0,6.0,2026.0,High,8.0
7624.0,Data Scientist,,Education,Australia,Onsite,Senior,5.0,PhD,0.0,1.0,1.0,1.0,0.0,153572.0,7.0,2025.0,High,7.0
7625.0,Data Scientist,Startup,Retail,Singapore,Remote,Entry,0.0,PhD,1.0,1.0,0.0,0.0,1.0,57606.0,12.0,2020.0,Low,6.0
7626.0,Data Engineer,Startup,Healthcare,Germany,Remote,Senior,14.0,Master,1.0,0.0,0.0,0.0,1.0,106419.0,7.0,2024.0,Medium,3.0
7627.0,Data Analyst,Enterprise,Finance,Australia,Remote,Mid,8.0,PhD,1.0,0.0,1.0,1.0,0.0,101443.0,10.0,2025.0,High,1.0
7628.0,Data Engineer,Enterprise,Healthcare,Canada,Remote,Senior,,PhD,1.0,0.0,1.0,1.0,0.0,133191.0,12.0,2025.0,High,2.0
7629.0,Data Engineer,Medium,E-commerce,Singapore,Remote,Mid,10.0,PhD,1.0,0.0,1.0,0.0,0.0,91786.0,12.0,2023.0,High,9.0
7630.0,Business Analyst,MNC,Healthcare,Singapore,Hybrid,Mid,13.0,PhD,1.0,0.0,0.0,0.0,0.0,,6.0,2023.0,Medium,2.0
7631.0,Business Analyst,Medium,Retail,Singapore,Hybrid,Mid,2.0,,1.0,1.0,1.0,1.0,1.0,114174.0,10.0,2020.0,High,3.0
7632.0,Data Scientist,Enterprise,Technology,Germany,Onsite,Senior,8.0,Master,1.0,0.0,1.0,1.0,1.0,136208.0,3.0,2022.0,High,6.0
7633.0,Data Analyst,MNC,Healthcare,Canada,Onsite,Entry,3.0,Master,0.0,1.0,1.0,1.0,1.0,113110.0,3.0,2024.0,High,7.0
7634.0,Data Scientist,Medium,Finance,Australia,Hybrid,Mid,,Master,1.0,1.0,1.0,1.0,0.0,104522.0,9.0,2024.0,High,2.0
7635.0,AI Engineer,Medium,Retail,India,Remote,Mid,10.0,,1.0,1.0,0.0,0.0,0.0,114317.0,12.0,2024.0,Medium,5.0
7636.0,Data Scientist,Enterprise,Healthcare,Canada,Onsite,Senior,9.0,,0.0,1.0,1.0,0.0,1.0,123079.0,7.0,2026.0,Medium,6.0
7637.0,AI Engineer,Startup,Retail,Canada,Hybrid,Senior,14.0,Master,0.0,0.0,0.0,0.0,1.0,153136.0,3.0,2024.0,High,7.0
7638.0,Data Engineer,MNC,Finance,Australia,Onsite,Entry,9.0,Master,0.0,0.0,1.0,0.0,1.0,93608.0,1.0,2022.0,Medium,2.0
7639.0,Machine Learning Engineer,Enterprise,Education,USA,Remote,Senior,10.0,Master,1.0,1.0,1.0,1.0,1.0,180075.0,7.0,2026.0,High,5.0
7640.0,AI Engineer,Medium,Technology,Australia,Hybrid,Entry,14.0,Master,1.0,1.0,1.0,0.0,0.0,103670.0,10.0,2024.0,Medium,1.0
7641.0,Data Analyst,MNC,E-commerce,Canada,Remote,Mid,13.0,Bachelor,0.0,0.0,0.0,0.0,1.0,103222.0,8.0,2026.0,Medium,6.0
7642.0,AI Engineer,Medium,Finance,UK,Hybrid,Entry,9.0,PhD,1.0,1.0,1.0,1.0,0.0,122453.0,9.0,2022.0,High,5.0
7643.0,Data Analyst,Enterprise,Healthcare,India,Onsite,Entry,2.0,Bachelor,1.0,1.0,1.0,1.0,1.0,87212.0,7.0,2023.0,High,1.0
7644.0,Data Scientist,MNC,Education,USA,Remote,Mid,0.0,PhD,1.0,1.0,1.0,1.0,0.0,120528.0,11.0,2021.0,High,9.0
7645.0,Business Analyst,Enterprise,E-commerce,UK,Hybrid,Mid,11.0,PhD,0.0,0.0,1.0,0.0,0.0,86643.0,4.0,2021.0,High,7.0
7646.0,Business Analyst,Startup,Finance,Germany,Remote,Senior,10.0,Bachelor,0.0,0.0,1.0,1.0,0.0,,1.0,2025.0,High,7.0
7647.0,Business Analyst,MNC,Healthcare,Singapore,Hybrid,Entry,2.0,PhD,0.0,1.0,1.0,0.0,1.0,98297.0,4.0,2024.0,Low,1.0
7648.0,Data Analyst,,Finance,Australia,Remote,Mid,,Bachelor,0.0,1.0,0.0,1.0,0.0,85913.0,11.0,2024.0,High,7.0
7649.0,Business Analyst,Startup,Technology,Germany,Onsite,Mid,10.0,Bachelor,0.0,1.0,1.0,0.0,1.0,103714.0,12.0,2025.0,Medium,6.0
7650.0,Machine Learning Engineer,Enterprise,Finance,Australia,Remote,Entry,7.0,Master,0.0,0.0,1.0,0.0,1.0,110021.0,4.0,2020.0,High,7.0
7651.0,AI Engineer,Enterprise,E-commerce,India,Hybrid,Senior,4.0,Master,1.0,0.0,0.0,0.0,1.0,153394.0,12.0,2026.0,High,9.0
7652.0,Data Analyst,Enterprise,Retail,Germany,Hybrid,Senior,,Bachelor,1.0,1.0,1.0,0.0,1.0,126762.0,4.0,2023.0,Low,6.0
7653.0,Business Analyst,Startup,Retail,UK,Onsite,Senior,7.0,PhD,1.0,1.0,0.0,1.0,1.0,122884.0,4.0,2022.0,Low,6.0
7654.0,Data Engineer,Enterprise,Education,USA,Remote,Mid,13.0,PhD,1.0,0.0,1.0,1.0,1.0,117655.0,1.0,2024.0,High,1.0
7655.0,Machine Learning Engineer,Medium,Technology,UK,Onsite,Entry,7.0,PhD,1.0,0.0,1.0,1.0,0.0,,2.0,2023.0,High,9.0
7656.0,Data Scientist,Enterprise,Healthcare,UK,Hybrid,Senior,10.0,Master,1.0,0.0,1.0,0.0,0.0,113061.0,2.0,2025.0,Medium,2.0
7657.0,Data Analyst,Enterprise,Finance,USA,Onsite,Entry,9.0,,1.0,0.0,0.0,0.0,1.0,56615.0,8.0,2026.0,Medium,1.0
7658.0,Business Analyst,Medium,Technology,India,Remote,Mid,9.0,Bachelor,0.0,0.0,1.0,1.0,1.0,115458.0,5.0,2024.0,High,5.0
7659.0,Business Analyst,MNC,Education,Canada,Hybrid,Entry,3.0,Master,0.0,1.0,1.0,0.0,0.0,82781.0,3.0,2021.0,Low,6.0
7660.0,Data Engineer,Enterprise,E-commerce,Singapore,Remote,Senior,,Master,0.0,0.0,0.0,1.0,1.0,124415.0,2.0,2024.0,Medium,3.0
7661.0,Business Analyst,,Finance,USA,Hybrid,Senior,12.0,Bachelor,1.0,1.0,0.0,0.0,1.0,106661.0,12.0,2021.0,High,9.0
7662.0,Machine Learning Engineer,Enterprise,E-commerce,Germany,Hybrid,Entry,13.0,Master,1.0,1.0,0.0,1.0,1.0,117996.0,4.0,2022.0,High,7.0
7663.0,Machine Learning Engineer,MNC,Finance,Singapore,Onsite,Mid,14.0,Bachelor,1.0,0.0,0.0,0.0,0.0,,4.0,2020.0,Medium,5.0
7664.0,Data Engineer,Enterprise,Retail,UK,Onsite,Entry,10.0,Bachelor,0.0,0.0,0.0,0.0,0.0,46117.0,8.0,2020.0,Medium,2.0
7665.0,Data Analyst,Medium,Technology,India,Onsite,Entry,1.0,Bachelor,1.0,1.0,1.0,1.0,1.0,92675.0,7.0,2021.0,High,1.0
7666.0,Data Engineer,MNC,Technology,Singapore,Remote,Mid,5.0,Bachelor,0.0,0.0,1.0,1.0,0.0,129205.0,6.0,2020.0,High,7.0
7667.0,Data Scientist,Startup,Finance,UK,Remote,Mid,11.0,Master,1.0,0.0,1.0,0.0,1.0,99006.0,7.0,2024.0,Medium,6.0
7668.0,Data Analyst,MNC,Retail,UK,Remote,Entry,2.0,Master,1.0,1.0,1.0,1.0,1.0,108012.0,11.0,2025.0,High,5.0
7669.0,Data Engineer,Startup,Retail,India,Onsite,Senior,8.0,Master,0.0,1.0,0.0,0.0,0.0,99394.0,11.0,2022.0,Medium,5.0
7670.0,Data Analyst,Startup,Healthcare,UK,Remote,Entry,8.0,Master,1.0,0.0,0.0,0.0,1.0,63181.0,5.0,2020.0,Medium,2.0
7671.0,Business Analyst,MNC,Finance,Australia,Hybrid,Mid,6.0,PhD,0.0,1.0,0.0,0.0,1.0,101831.0,9.0,2026.0,Low,5.0
7672.0,Data Engineer,Medium,Healthcare,UK,Remote,Senior,3.0,Bachelor,1.0,1.0,1.0,0.0,1.0,124117.0,6.0,2021.0,High,7.0
7673.0,Data Analyst,MNC,Education,Singapore,Onsite,Entry,12.0,Master,0.0,0.0,1.0,0.0,1.0,94538.0,5.0,2024.0,High,7.0
7674.0,AI Engineer,Startup,Finance,Australia,Remote,Entry,2.0,Bachelor,1.0,0.0,0.0,1.0,1.0,114074.0,10.0,2021.0,High,7.0
7675.0,Data Analyst,Enterprise,Finance,Germany,Onsite,Mid,1.0,Master,1.0,1.0,0.0,0.0,1.0,89103.0,2.0,2021.0,Low,4.0
7676.0,Data Engineer,Startup,Healthcare,Singapore,Remote,Senior,2.0,Bachelor,0.0,0.0,0.0,1.0,1.0,127086.0,5.0,2025.0,Low,4.0
7677.0,Business Analyst,Startup,E-commerce,Canada,Onsite,Entry,1.0,Bachelor,0.0,0.0,1.0,0.0,0.0,62665.0,9.0,2022.0,High,7.0
7678.0,Data Engineer,Medium,E-commerce,USA,Remote,Senior,2.0,Master,0.0,0.0,1.0,0.0,0.0,115904.0,2.0,2021.0,High,9.0
7679.0,AI Engineer,Startup,Healthcare,USA,Onsite,Senior,3.0,PhD,1.0,0.0,0.0,1.0,1.0,164709.0,10.0,2020.0,Low,6.0
7680.0,Data Scientist,Enterprise,Technology,Canada,Hybrid,Senior,0.0,Bachelor,0.0,1.0,0.0,0.0,1.0,112801.0,3.0,2020.0,Low,5.0
7681.0,Business Analyst,MNC,Healthcare,Singapore,Remote,Mid,4.0,Master,0.0,1.0,0.0,1.0,0.0,111942.0,7.0,2024.0,Low,3.0
7682.0,Business Analyst,Enterprise,E-commerce,UK,Remote,Entry,9.0,Bachelor,1.0,1.0,0.0,1.0,0.0,64231.0,5.0,2025.0,Medium,3.0
7683.0,AI Engineer,MNC,Education,UK,Onsite,Entry,4.0,Master,1.0,1.0,1.0,1.0,1.0,147503.0,7.0,2021.0,High,4.0
7684.0,Machine Learning Engineer,Medium,Technology,USA,Hybrid,Senior,11.0,Master,0.0,1.0,0.0,0.0,0.0,143614.0,8.0,2023.0,High,9.0
7685.0,Business Analyst,Enterprise,E-commerce,UK,Remote,Senior,9.0,Master,1.0,1.0,0.0,0.0,0.0,99595.0,10.0,2021.0,Medium,6.0
7686.0,Business Analyst,Medium,Technology,Germany,Hybrid,Senior,7.0,Bachelor,1.0,0.0,1.0,0.0,0.0,111718.0,6.0,2023.0,Low,6.0
7687.0,AI Engineer,Medium,Healthcare,India,Onsite,Mid,5.0,Master,0.0,0.0,1.0,1.0,1.0,155665.0,7.0,2024.0,High,2.0
7688.0,Business Analyst,Enterprise,Finance,Singapore,Remote,Senior,0.0,Bachelor,0.0,1.0,1.0,1.0,0.0,131017.0,4.0,2022.0,High,9.0
7689.0,Business Analyst,Startup,Finance,USA,Remote,Mid,1.0,Bachelor,0.0,1.0,0.0,0.0,0.0,,3.0,2025.0,High,8.0
7690.0,Data Scientist,Enterprise,Healthcare,Australia,Onsite,Entry,6.0,PhD,1.0,0.0,1.0,1.0,0.0,82219.0,5.0,2024.0,High,3.0
7691.0,Data Engineer,Startup,Finance,Australia,Onsite,Mid,5.0,Bachelor,1.0,0.0,0.0,0.0,1.0,88870.0,8.0,2021.0,High,9.0
7692.0,Data Analyst,Startup,E-commerce,India,Remote,Senior,11.0,Master,0.0,1.0,0.0,1.0,0.0,110525.0,3.0,2022.0,Medium,6.0
7693.0,Data Engineer,Startup,E-commerce,Singapore,Remote,Entry,9.0,Master,0.0,1.0,0.0,1.0,1.0,76640.0,10.0,2024.0,Medium,4.0
7694.0,AI Engineer,Startup,Retail,Germany,Remote,Mid,,Master,0.0,0.0,0.0,0.0,1.0,126251.0,4.0,2020.0,High,8.0
7695.0,Business Analyst,Enterprise,Finance,UK,Onsite,Entry,3.0,Bachelor,1.0,0.0,1.0,1.0,1.0,89111.0,4.0,2021.0,High,4.0
7696.0,Data Engineer,MNC,Technology,Australia,Remote,Senior,0.0,Bachelor,0.0,0.0,0.0,1.0,0.0,,12.0,2021.0,Low,4.0
7697.0,Data Engineer,Startup,Retail,UK,Hybrid,Senior,8.0,PhD,1.0,0.0,0.0,0.0,0.0,104544.0,5.0,2022.0,High,7.0
7698.0,Machine Learning Engineer,MNC,Healthcare,Canada,Hybrid,Mid,0.0,PhD,0.0,0.0,1.0,0.0,0.0,150353.0,7.0,2026.0,High,7.0
7699.0,AI Engineer,Startup,Healthcare,India,Onsite,Senior,12.0,Bachelor,1.0,1.0,1.0,0.0,1.0,168823.0,10.0,2021.0,Medium,6.0
7700.0,Data Analyst,Medium,Technology,Singapore,Onsite,Entry,1.0,Master,0.0,1.0,1.0,1.0,0.0,75703.0,12.0,2022.0,High,7.0
7701.0,Machine Learning Engineer,Medium,Education,Canada,Remote,Entry,2.0,Master,0.0,1.0,1.0,1.0,1.0,128190.0,8.0,2023.0,High,2.0
7702.0,Machine Learning Engineer,Startup,Finance,Australia,Onsite,Mid,2.0,Master,0.0,0.0,0.0,1.0,0.0,132979.0,11.0,2024.0,Low,2.0
7703.0,Data Engineer,Enterprise,Finance,USA,Onsite,Senior,3.0,PhD,1.0,1.0,1.0,0.0,1.0,122658.0,6.0,2022.0,Low,2.0
7704.0,Machine Learning Engineer,Startup,Finance,UK,Hybrid,Senior,8.0,Bachelor,0.0,1.0,0.0,1.0,0.0,159979.0,11.0,2020.0,Medium,2.0
7705.0,Machine Learning Engineer,Medium,Technology,Singapore,Remote,Mid,11.0,Master,0.0,1.0,0.0,1.0,1.0,138639.0,8.0,2024.0,High,7.0
7706.0,Data Analyst,Medium,Technology,UK,Remote,Senior,1.0,Master,1.0,0.0,1.0,0.0,0.0,115161.0,4.0,2024.0,Low,3.0
7707.0,Data Engineer,MNC,Healthcare,Germany,Onsite,Entry,7.0,Bachelor,1.0,1.0,0.0,0.0,1.0,82038.0,8.0,2025.0,Low,1.0
7708.0,Business Analyst,Startup,Technology,Australia,Hybrid,Senior,11.0,Master,0.0,1.0,1.0,0.0,1.0,126463.0,8.0,2022.0,Medium,4.0
7709.0,Business Analyst,Enterprise,Healthcare,Canada,Hybrid,Entry,3.0,Bachelor,0.0,1.0,0.0,0.0,0.0,47415.0,12.0,2026.0,Low,1.0
7710.0,Business Analyst,Enterprise,E-commerce,UK,Remote,Entry,2.0,Bachelor,0.0,0.0,1.0,1.0,0.0,84928.0,11.0,2021.0,High,8.0
7711.0,AI Engineer,Startup,Technology,Australia,Remote,Mid,3.0,PhD,0.0,0.0,0.0,1.0,0.0,130084.0,12.0,2022.0,Low,4.0
7712.0,AI Engineer,Startup,E-commerce,India,Onsite,Senior,13.0,Bachelor,1.0,1.0,1.0,1.0,1.0,184378.0,11.0,2023.0,High,3.0
7713.0,Data Analyst,Medium,Education,Singapore,Onsite,Entry,0.0,Master,0.0,1.0,0.0,1.0,0.0,66707.0,2.0,2022.0,Low,5.0
7714.0,Data Analyst,Enterprise,Healthcare,Germany,Remote,Mid,9.0,Master,0.0,1.0,0.0,1.0,1.0,100672.0,5.0,2025.0,Medium,6.0
7715.0,AI Engineer,Startup,Healthcare,Australia,Hybrid,Entry,5.0,,1.0,1.0,1.0,1.0,1.0,125371.0,11.0,2025.0,High,6.0
